DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
54,1024 48,11 16,12,4,2424443225566080.0,2618560533559.933,77071500000000.0,pass
55,1024 16,12 48,9,7,1189941696403200.0,4734342932109.95,25690900000000.0,pass
56,1024 20,12 44,9,7,1189941696403200.0,4762313577767.7,32113400000000.0,pass
57,1024 24,12 40,9,7,1189941696403200.0,4795878352557.002,38536000000000.0,pass
58,1024 28,12 36,9,7,1189941696403200.0,4836901966188.372,44958600000000.0,pass
59,1024 32,12 32,9,7,1189941696403200.0,4888181483227.582,51381200000000.0,pass
60,1024 36,12 28,9,7,1189941696403200.0,4954112290849.423,57803700000000.0,pass
61,1024 40,12 24,9,7,1189941696403200.0,5042020034345.215,64226300000000.0,pass
62,1024 44,12 20,9,7,1189941696403200.0,5165090875239.318,70648900000000.0,pass
63,1024 48,12 16,9,7,1189941696403200.0,5349697136580.479,77071500000000.0,pass
64,1024 16,13 48,6,10,334647435826560.0,24039527273685.1,25690900000000.0,pass
65,1024 20,13 44,6,10,334647435826560.0,24089771377252.336,32113400000000.0,pass
66,1024 24,13 40,6,10,334647435826560.0,24150064301533.02,38536000000000.0,pass
67,1024 28,13 36,6,10,334647435826560.0,24223755653431.633,44958600000000.0,pass
68,1024 32,13 32,6,10,334647435826560.0,24315869843304.895,51381200000000.0,pass
69,1024 36,13 28,6,10,334647435826560.0,24434302373141.95,57803700000000.0,pass
70,1024 40,13 24,6,10,334647435826560.0,24592212412924.688,64226300000000.0,pass
71,1024 44,13 20,6,10,334647435826560.0,24813286468620.52,70648900000000.0,pass
72,1024 48,13 16,6,10,334647435826560.0,25144897552164.27,77071500000000.0,pass
73,1024 16,14 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
74,1024 20,14 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
75,1024 24,14 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
76,1024 28,14 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
77,1024 32,14 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
78,1024 36,14 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
79,1024 40,14 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
80,1024 44,14 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
81,1024 48,14 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
82,1024 16,15 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
83,1024 20,15 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
84,1024 24,15 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
85,1024 28,15 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
86,1024 32,15 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
87,1024 36,15 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
88,1024 40,15 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
89,1024 44,15 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
90,1024 48,15 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
91,1024 16,16 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
92,1024 20,16 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
93,1024 24,16 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
94,1024 28,16 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
95,1024 32,16 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
96,1024 36,16 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
97,1024 40,16 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
98,1024 44,16 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
99,1024 48,16 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
100,1024 16,17 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
101,1024 20,17 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
102,1024 24,17 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
103,1024 28,17 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
104,1024 32,17 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
105,1024 36,17 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
106,1024 40,17 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
107,1024 44,17 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
108,1024 48,17 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
109,1024 16,18 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
110,1024 20,18 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
111,1024 24,18 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
112,1024 28,18 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
113,1024 32,18 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
114,1024 36,18 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
115,1024 40,18 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
116,1024 44,18 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
117,1024 48,18 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
118,1024 16,19 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
119,1024 20,19 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
120,1024 24,19 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
121,1024 28,19 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
122,1024 32,19 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
123,1024 36,19 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
124,1024 40,19 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
125,1024 44,19 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
126,1024 48,19 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
127,1024 16,20 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
128,1024 20,20 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
129,1024 24,20 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
130,1024 28,20 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
131,1024 32,20 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
132,1024 36,20 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
133,1024 40,20 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
134,1024 44,20 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
135,1024 48,20 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
136,1024 16,21 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
137,1024 20,21 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
138,1024 24,21 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
139,1024 28,21 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
140,1024 32,21 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
141,1024 36,21 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
142,1024 40,21 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
143,1024 44,21 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
144,1024 48,21 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
145,1024 16,22 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
146,1024 20,22 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
147,1024 24,22 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
148,1024 28,22 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
149,1024 32,22 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
150,1024 36,22 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
151,1024 40,22 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
152,1024 44,22 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
153,1024 48,22 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
154,1024 16,23 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
155,1024 20,23 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
156,1024 24,23 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
157,1024 28,23 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
158,1024 32,23 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
159,1024 36,23 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
160,1024 40,23 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
161,1024 44,23 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
162,1024 48,23 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
163,1024 16,24 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
164,1024 20,24 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
165,1024 24,24 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
166,1024 28,24 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
167,1024 32,24 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
168,1024 36,24 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
169,1024 40,24 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
170,1024 44,24 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
171,1024 48,24 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
172,1024 16,25 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
173,1024 20,25 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
174,1024 24,25 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
175,1024 28,25 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
176,1024 32,25 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
177,1024 36,25 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
178,1024 40,25 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
179,1024 44,25 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
180,1024 48,25 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
181,1024 16,26 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
182,1024 20,26 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
183,1024 24,26 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
184,1024 28,26 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
185,1024 32,26 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
186,1024 36,26 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
187,1024 40,26 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
188,1024 44,26 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
189,1024 48,26 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
190,1024 16,27 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
191,1024 20,27 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
192,1024 24,27 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
193,1024 28,27 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
194,1024 32,27 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
195,1024 36,27 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
196,1024 40,27 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
197,1024 44,27 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
198,1024 48,27 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
199,1024 16,28 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
200,1024 20,28 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
201,1024 24,28 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
202,1024 28,28 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
203,1024 32,28 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
204,1024 36,28 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
205,1024 40,28 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
206,1024 44,28 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
207,1024 48,28 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
208,1024 16,29 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
209,1024 20,29 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
210,1024 24,29 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
211,1024 28,29 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
212,1024 32,29 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
213,1024 36,29 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
214,1024 40,29 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
215,1024 44,29 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
216,1024 48,29 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
217,1024 16,30 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
218,1024 20,30 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
219,1024 24,30 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
220,1024 28,30 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
221,1024 32,30 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
222,1024 36,30 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
223,1024 40,30 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
224,1024 44,30 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
225,1024 48,30 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
226,1024 16,31 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
227,1024 20,31 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
228,1024 24,31 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
229,1024 28,31 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
230,1024 32,31 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
231,1024 36,31 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
232,1024 40,31 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
233,1024 44,31 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
234,1024 48,31 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
235,1536 16,6 48,16,0,6737477761200960.0,0.0,38512000000000.0,fail
236,1536 20,6 44,16,0,6737477761200960.0,0.0,48139700000000.0,fail
237,1536 24,6 40,16,0,6737477761200960.0,0.0,57767400000000.0,fail
238,1536 28,6 36,16,0,6737477761200960.0,0.0,67395100000000.0,fail
239,1536 32,6 32,16,0,6737477761200960.0,0.0,77022800000000.0,fail
240,1536 36,6 28,16,0,6737477761200960.0,0.0,86650500000000.0,fail
241,1536 40,6 24,16,0,6737477761200960.0,0.0,96278200000000.0,fail
242,1536 44,6 20,16,0,6737477761200960.0,0.0,105906000000000.0,fail
243,1536 48,6 16,16,0,6737477761200960.0,0.0,115534000000000.0,fail
244,1536 16,7 48,16,0,6737477761200960.0,0.0,38512000000000.0,fail
245,1536 20,7 44,16,0,6737477761200960.0,0.0,48139700000000.0,fail
246,1536 24,7 40,16,0,6737477761200960.0,0.0,57767400000000.0,fail
247,1536 28,7 36,16,0,6737477761200960.0,0.0,67395100000000.0,fail
248,1536 32,7 32,16,0,6737477761200960.0,0.0,77022800000000.0,fail
249,1536 36,7 28,16,0,6737477761200960.0,0.0,86650500000000.0,fail
250,1536 40,7 24,16,0,6737477761200960.0,0.0,96278200000000.0,fail
251,1536 44,7 20,16,0,6737477761200960.0,0.0,105906000000000.0,fail
252,1536 48,7 16,16,0,6737477761200960.0,0.0,115534000000000.0,fail
253,1536 16,8 48,16,0,6737477761200960.0,0.0,38512000000000.0,fail
254,1536 20,8 44,16,0,6737477761200960.0,0.0,48139700000000.0,fail
255,1536 24,8 40,16,0,6737477761200960.0,0.0,57767400000000.0,fail
256,1536 28,8 36,16,0,6737477761200960.0,0.0,67395100000000.0,fail
257,1536 32,8 32,16,0,6737477761200960.0,0.0,77022800000000.0,fail
258,1536 36,8 28,16,0,6737477761200960.0,0.0,86650500000000.0,fail
259,1536 40,8 24,16,0,6737477761200960.0,0.0,96278200000000.0,fail
260,1536 44,8 20,16,0,6737477761200960.0,0.0,105906000000000.0,fail
261,1536 48,8 16,16,0,6737477761200960.0,0.0,115534000000000.0,fail
262,1536 16,9 48,14,2,4143529502144640.0,533318134179.06604,38512000000000.0,pass
263,1536 20,9 44,14,2,4143529502144640.0,538196093468.2431,48139700000000.0,pass
264,1536 24,9 40,14,2,4143529502144640.0,544049644615.2556,57767400000000.0,pass
265,1536 28,9 36,14,2,4143529502144640.0,551203984906.0487,67395100000000.0,pass
266,1536 32,9 32,14,2,4143529502144640.0,560146910269.5399,77022800000000.0,pass
267,1536 36,9 28,14,2,4143529502144640.0,571644957165.4572,86650500000000.0,pass
268,1536 40,9 24,14,2,4143529502144640.0,586975686360.0138,96278200000000.0,pass
269,1536 44,9 20,14,2,4143529502144640.0,608438707232.393,105906000000000.0,pass
270,1536 48,9 16,14,2,4143529502144640.0,640633238540.9615,115534000000000.0,pass
271,1536 16,10 48,13,3,3004904744536320.0,1848666532920.7676,38512000000000.0,pass
272,1536 20,10 44,13,3,3004904744536320.0,1859046188085.8481,48139700000000.0,pass
273,1536 24,10 40,13,3,3004904744536320.0,1871501774283.9458,57767400000000.0,pass
274,1536 28,10 36,13,3,3004904744536320.0,1886725268526.0645,67395100000000.0,pass
275,1536 32,10 32,13,3,3004904744536320.0,1905754636328.7126,77022800000000.0,pass
276,1536 36,10 28,13,3,3004904744536320.0,1930220966360.6892,86650500000000.0,pass
277,1536 40,10 24,13,3,3004904744536320.0,1962842739736.6577,96278200000000.0,pass
278,1536 44,10 20,13,3,3004904744536320.0,2008513222463.014,105906000000000.0,pass
279,1536 48,10 16,13,3,3004904744536320.0,2077018946552.548,115534000000000.0,pass
280,1536 16,11 48,12,4,2422940859161280.0,2175718323205.4739,38512000000000.0,pass
281,1536 20,11 44,12,4,2422940859161280.0,2195847514585.222,48139700000000.0,pass
282,1536 24,11 40,12,4,2422940859161280.0,2220002544240.92,57767400000000.0,pass
283,1536 28,11 36,12,4,2422940859161280.0,2249525358264.551,67395100000000.0,pass
284,1536 32,11 32,12,4,2422940859161280.0,2286428875794.089,77022800000000.0,pass
285,1536 36,11 28,12,4,2422940859161280.0,2333876255474.9243,86650500000000.0,pass
286,1536 40,11 24,12,4,2422940859161280.0,2397139428382.7036,96278200000000.0,pass
287,1536 44,11 20,12,4,2422940859161280.0,2485707870453.5957,105906000000000.0,pass
288,1536 48,11 16,12,4,2422940859161280.0,2618560533559.933,115534000000000.0,pass
289,1536 16,12 48,9,7,1188991007131200.0,4734342932109.95,38512000000000.0,pass
290,1536 20,12 44,9,7,1188991007131200.0,4762313577767.7,48139700000000.0,pass
291,1536 24,12 40,9,7,1188991007131200.0,4795878352557.002,57767400000000.0,pass
292,1536 28,12 36,9,7,1188991007131200.0,4836901966188.372,67395100000000.0,pass
293,1536 32,12 32,9,7,1188991007131200.0,4888181483227.582,77022800000000.0,pass
294,1536 36,12 28,9,7,1188991007131200.0,4954112290849.423,86650500000000.0,pass
295,1536 40,12 24,9,7,1188991007131200.0,5042020034345.215,96278200000000.0,pass
296,1536 44,12 20,9,7,1188991007131200.0,5165090875239.318,105906000000000.0,pass
297,1536 48,12 16,9,7,1188991007131200.0,5349697136580.479,115534000000000.0,pass
298,1536 16,13 48,6,10,334202450592960.0,24039527273685.1,38512000000000.0,pass
299,1536 20,13 44,6,10,334202450592960.0,24089771377252.336,48139700000000.0,pass
300,1536 24,13 40,6,10,334202450592960.0,24150064301533.02,57767400000000.0,pass
301,1536 28,13 36,6,10,334202450592960.0,24223755653431.633,67395100000000.0,pass
302,1536 32,13 32,6,10,334202450592960.0,24315869843304.895,77022800000000.0,pass
303,1536 36,13 28,6,10,334202450592960.0,24434302373141.95,86650500000000.0,pass
304,1536 40,13 24,6,10,334202450592960.0,24592212412924.688,96278200000000.0,pass
305,1536 44,13 20,6,10,334202450592960.0,24813286468620.52,105906000000000.0,pass
306,1536 48,13 16,6,10,334202450592960.0,25144897552164.27,115534000000000.0,pass
307,1536 16,14 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
308,1536 20,14 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
309,1536 24,14 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
310,1536 28,14 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
311,1536 32,14 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
312,1536 36,14 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
313,1536 40,14 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
314,1536 44,14 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
315,1536 48,14 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
316,1536 16,15 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
317,1536 20,15 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
318,1536 24,15 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
319,1536 28,15 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
320,1536 32,15 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
321,1536 36,15 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
322,1536 40,15 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
323,1536 44,15 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
324,1536 48,15 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
325,1536 16,16 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
326,1536 20,16 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
327,1536 24,16 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
328,1536 28,16 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
329,1536 32,16 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
330,1536 36,16 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
331,1536 40,16 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
332,1536 44,16 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
333,1536 48,16 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
334,1536 16,17 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
335,1536 20,17 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
336,1536 24,17 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
337,1536 28,17 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
338,1536 32,17 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
339,1536 36,17 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
340,1536 40,17 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
341,1536 44,17 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
342,1536 48,17 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
343,1536 16,18 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
344,1536 20,18 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
345,1536 24,18 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
346,1536 28,18 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
347,1536 32,18 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
348,1536 36,18 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
349,1536 40,18 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
350,1536 44,18 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
351,1536 48,18 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
