DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,restraint
356,1024 32,45 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
357,1024 36,45 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
358,1024 40,45 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
359,1024 44,45 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
360,1024 48,45 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
361,1024 16,46 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
362,1024 20,46 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
363,1024 24,46 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
364,1024 28,46 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
365,1024 32,46 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
366,1024 36,46 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
367,1024 40,46 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
368,1024 44,46 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
369,1024 48,46 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
370,1024 16,47 48,0,16,0.0,246004231308226.1,25690900000000.0,fail
371,1024 20,47 44,0,16,0.0,246107413483080.9,32113400000000.0,fail
372,1024 24,47 40,0,16,0.0,246231232092906.72,38536000000000.0,fail
373,1024 28,47 36,0,16,0.0,246382565949360.47,44958600000000.0,fail
374,1024 32,47 32,0,16,0.0,246571733269927.62,51381200000000.0,fail
375,1024 36,47 28,0,16,0.0,246814948396371.12,57803700000000.0,fail
376,1024 40,47 24,0,16,0.0,247139235231629.16,64226300000000.0,fail
377,1024 44,47 20,0,16,0.0,247593236800990.34,70648900000000.0,fail
378,1024 48,47 16,0,16,0.0,248274239155032.25,77071500000000.0,fail
379,1536 16,6 48,14,2,4890136021891056.0,1398234303161.2603,38512000000000.0,pass
380,1536 20,6 44,14,2,4890136021891056.0,1399947137446.1594,48139700000000.0,pass
381,1536 24,6 40,14,2,4890136021891056.0,1402002538588.0388,57767400000000.0,pass
382,1536 28,6 36,14,2,4890136021891056.0,1404514695539.2249,67395100000000.0,pass
383,1536 32,6 32,14,2,4890136021891056.0,1407654891728.207,77022800000000.0,pass
384,1536 36,6 28,14,2,4890136021891056.0,1411692286828.3274,86650500000000.0,pass
385,1536 40,6 24,14,2,4890136021891056.0,1417075480295.154,96278200000000.0,pass
386,1536 44,6 20,14,2,4890136021891056.0,1424611951148.7117,105906000000000.0,pass
387,1536 48,6 16,14,2,4890136021891056.0,1435916657429.0479,115534000000000.0,pass
388,1536 16,7 48,14,2,4890136021891056.0,1398234303161.2603,38512000000000.0,pass
389,1536 20,7 44,14,2,4890136021891056.0,1399947137446.1594,48139700000000.0,pass
390,1536 24,7 40,14,2,4890136021891056.0,1402002538588.0388,57767400000000.0,pass
391,1536 28,7 36,14,2,4890136021891056.0,1404514695539.2249,67395100000000.0,pass
392,1536 32,7 32,14,2,4890136021891056.0,1407654891728.207,77022800000000.0,pass
393,1536 36,7 28,14,2,4890136021891056.0,1411692286828.3274,86650500000000.0,pass
394,1536 40,7 24,14,2,4890136021891056.0,1417075480295.154,96278200000000.0,pass
395,1536 44,7 20,14,2,4890136021891056.0,1424611951148.7117,105906000000000.0,pass
396,1536 48,7 16,14,2,4890136021891056.0,1435916657429.0479,115534000000000.0,pass
397,1536 16,8 48,14,2,4890136021891056.0,1398234303161.2603,38512000000000.0,pass
398,1536 20,8 44,14,2,4890136021891056.0,1399947137446.1594,48139700000000.0,pass
399,1536 24,8 40,14,2,4890136021891056.0,1402002538588.0388,57767400000000.0,pass
400,1536 28,8 36,14,2,4890136021891056.0,1404514695539.2249,67395100000000.0,pass
401,1536 32,8 32,14,2,4890136021891056.0,1407654891728.207,77022800000000.0,pass
402,1536 36,8 28,14,2,4890136021891056.0,1411692286828.3274,86650500000000.0,pass
403,1536 40,8 24,14,2,4890136021891056.0,1417075480295.154,96278200000000.0,pass
404,1536 44,8 20,14,2,4890136021891056.0,1424611951148.7117,105906000000000.0,pass
405,1536 48,8 16,14,2,4890136021891056.0,1435916657429.0479,115534000000000.0,pass
406,1536 16,9 48,14,2,4890136021891056.0,1398234303161.2603,38512000000000.0,pass
407,1536 20,9 44,14,2,4890136021891056.0,1399947137446.1594,48139700000000.0,pass
408,1536 24,9 40,14,2,4890136021891056.0,1402002538588.0388,57767400000000.0,pass
409,1536 28,9 36,14,2,4890136021891056.0,1404514695539.2249,67395100000000.0,pass
410,1536 32,9 32,14,2,4890136021891056.0,1407654891728.207,77022800000000.0,pass
411,1536 36,9 28,14,2,4890136021891056.0,1411692286828.3274,86650500000000.0,pass
412,1536 40,9 24,14,2,4890136021891056.0,1417075480295.154,96278200000000.0,pass
413,1536 44,9 20,14,2,4890136021891056.0,1424611951148.7117,105906000000000.0,pass
414,1536 48,9 16,14,2,4890136021891056.0,1435916657429.0479,115534000000000.0,pass
415,1536 16,10 48,10,6,1642790647040544.0,18691974215522.227,38512000000000.0,pass
416,1536 20,10 44,10,6,1642790647040544.0,18717224788558.06,48139700000000.0,pass
417,1536 24,10 40,10,6,1642790647040544.0,18747525476201.055,57767400000000.0,pass
418,1536 28,10 36,10,6,1642790647040544.0,18784559649986.945,67395100000000.0,pass
419,1536 32,10 32,10,6,1642790647040544.0,18830852367219.305,77022800000000.0,pass
420,1536 36,10 28,10,6,1642790647040544.0,18890371575089.48,86650500000000.0,pass
421,1536 40,10 24,10,6,1642790647040544.0,18969730518916.383,96278200000000.0,pass
422,1536 44,10 20,10,6,1642790647040544.0,19080833040274.047,105906000000000.0,pass
423,1536 48,10 16,10,6,1642790647040544.0,19247486822310.54,115534000000000.0,pass
424,1536 16,11 48,8,8,840427460557488.0,21410510250028.125,38512000000000.0,pass
425,1536 20,11 44,8,8,840427460557488.0,21438261469441.277,48139700000000.0,pass
426,1536 24,11 40,8,8,840427460557488.0,21471562932737.055,57767400000000.0,pass
427,1536 28,11 36,8,8,840427460557488.0,21512264721209.676,67395100000000.0,pass
428,1536 32,11 32,8,8,840427460557488.0,21563141956800.45,77022800000000.0,pass
429,1536 36,11 28,8,8,840427460557488.0,21628555545417.16,86650500000000.0,pass
430,1536 40,11 24,8,8,840427460557488.0,21715773663572.773,96278200000000.0,pass
431,1536 44,11 20,8,8,840427460557488.0,21837879028990.633,105906000000000.0,pass
432,1536 48,11 16,8,8,840427460557488.0,22021037077117.42,115534000000000.0,pass
433,1536 16,12 48,7,9,588021967498560.0,22828399562928.57,38512000000000.0,pass
434,1536 20,12 44,7,9,588021967498560.0,22857401105530.383,48139700000000.0,pass
435,1536 24,12 40,7,9,588021967498560.0,22892202956652.55,57767400000000.0,pass
436,1536 28,12 36,7,9,588021967498560.0,22934738552468.535,67395100000000.0,pass
437,1536 32,12 32,7,9,588021967498560.0,22987908047238.52,77022800000000.0,pass
438,1536 36,12 28,7,9,588021967498560.0,23056268826228.496,86650500000000.0,pass
439,1536 40,12 24,7,9,588021967498560.0,23147416531548.465,96278200000000.0,pass
440,1536 44,12 20,7,9,588021967498560.0,23275023318996.42,105906000000000.0,pass
441,1536 48,12 16,7,9,588021967498560.0,23466433500168.36,115534000000000.0,pass
442,1536 16,13 48,4,12,83828240063711.98,87231947269326.67,38512000000000.0,pass
443,1536 20,13 44,4,12,83828240063711.98,87308649822799.05,48139700000000.0,pass
444,1536 24,13 40,4,12,83828240063711.98,87400692886965.9,57767400000000.0,pass
445,1536 28,13 36,4,12,83828240063711.98,87513189965392.03,67395100000000.0,pass
446,1536 32,13 32,4,12,83828240063711.98,87653811313424.7,77022800000000.0,pass
447,1536 36,13 28,4,12,83828240063711.98,87834610189466.75,86650500000000.0,pass
448,1536 40,13 24,4,12,83828240063711.98,88075675357522.75,96278200000000.0,pass
449,1536 44,13 20,4,12,83828240063711.98,88413166592801.2,105906000000000.0,pass
450,1536 48,13 16,4,12,83828240063711.98,88919403445718.83,115534000000000.0,pass
451,1536 16,14 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
452,1536 20,14 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
453,1536 24,14 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
454,1536 28,14 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
455,1536 32,14 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
456,1536 36,14 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
457,1536 40,14 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
458,1536 44,14 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
459,1536 48,14 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
460,1536 16,15 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
461,1536 20,15 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
462,1536 24,15 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
463,1536 28,15 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
464,1536 32,15 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
465,1536 36,15 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
466,1536 40,15 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
467,1536 44,15 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
468,1536 48,15 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
469,1536 16,16 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
470,1536 20,16 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
471,1536 24,16 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
472,1536 28,16 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
473,1536 32,16 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
474,1536 36,16 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
475,1536 40,16 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
476,1536 44,16 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
477,1536 48,16 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
478,1536 16,17 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
479,1536 20,17 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
480,1536 24,17 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
481,1536 28,17 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
482,1536 32,17 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
483,1536 36,17 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
484,1536 40,17 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
485,1536 44,17 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
486,1536 48,17 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
487,1536 16,18 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
488,1536 20,18 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
489,1536 24,18 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
490,1536 28,18 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
491,1536 32,18 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
492,1536 36,18 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
493,1536 40,18 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
494,1536 44,18 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
495,1536 48,18 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
496,1536 16,19 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
497,1536 20,19 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
498,1536 24,19 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
499,1536 28,19 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
500,1536 32,19 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
501,1536 36,19 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
502,1536 40,19 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
503,1536 44,19 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
504,1536 48,19 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
505,1536 16,20 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
506,1536 20,20 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
507,1536 24,20 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
508,1536 28,20 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
509,1536 32,20 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
510,1536 36,20 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
511,1536 40,20 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
512,1536 44,20 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
513,1536 48,20 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
514,1536 16,21 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
515,1536 20,21 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
516,1536 24,21 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
517,1536 28,21 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
518,1536 32,21 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
519,1536 36,21 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
520,1536 40,21 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
521,1536 44,21 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
522,1536 48,21 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
523,1536 16,22 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
524,1536 20,22 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
525,1536 24,22 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
526,1536 28,22 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
527,1536 32,22 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
528,1536 36,22 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
529,1536 40,22 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
530,1536 44,22 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
531,1536 48,22 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
532,1536 16,23 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
533,1536 20,23 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
534,1536 24,23 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
535,1536 28,23 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
536,1536 32,23 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
537,1536 36,23 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
538,1536 40,23 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
539,1536 44,23 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
540,1536 48,23 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
541,1536 16,24 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
542,1536 20,24 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
543,1536 24,24 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
544,1536 28,24 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
545,1536 32,24 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
546,1536 36,24 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
547,1536 40,24 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
548,1536 44,24 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
549,1536 48,24 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
550,1536 16,25 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
551,1536 20,25 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
552,1536 24,25 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
553,1536 28,25 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
554,1536 32,25 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
555,1536 36,25 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
556,1536 40,25 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
557,1536 44,25 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
558,1536 48,25 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
559,1536 16,26 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
560,1536 20,26 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
561,1536 24,26 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
562,1536 28,26 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
563,1536 32,26 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
564,1536 36,26 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
565,1536 40,26 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
566,1536 44,26 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
567,1536 48,26 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
568,1536 16,27 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
569,1536 20,27 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
570,1536 24,27 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
571,1536 28,27 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
572,1536 32,27 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
573,1536 36,27 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
574,1536 40,27 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
575,1536 44,27 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
576,1536 48,27 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
577,1536 16,28 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
578,1536 20,28 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
579,1536 24,28 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
580,1536 28,28 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
581,1536 32,28 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
582,1536 36,28 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
583,1536 40,28 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
584,1536 44,28 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
585,1536 48,28 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
586,1536 16,29 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
587,1536 20,29 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
588,1536 24,29 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
589,1536 28,29 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
590,1536 32,29 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
591,1536 36,29 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
592,1536 40,29 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
593,1536 44,29 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
594,1536 48,29 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
595,1536 16,30 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
596,1536 20,30 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
597,1536 24,30 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
598,1536 28,30 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
599,1536 32,30 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
600,1536 36,30 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
601,1536 40,30 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
602,1536 44,30 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
603,1536 48,30 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
604,1536 16,31 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
605,1536 20,31 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
606,1536 24,31 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
607,1536 28,31 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
608,1536 32,31 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
609,1536 36,31 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
610,1536 40,31 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
611,1536 44,31 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
612,1536 48,31 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
613,1536 16,32 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
614,1536 20,32 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
615,1536 24,32 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
616,1536 28,32 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
617,1536 32,32 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
618,1536 36,32 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
619,1536 40,32 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
620,1536 44,32 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
621,1536 48,32 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
622,1536 16,33 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
623,1536 20,33 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
624,1536 24,33 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
625,1536 28,33 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
626,1536 32,33 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
627,1536 36,33 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
628,1536 40,33 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
629,1536 44,33 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
630,1536 48,33 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
631,1536 16,34 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
632,1536 20,34 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
633,1536 24,34 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
634,1536 28,34 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
635,1536 32,34 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
636,1536 36,34 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
637,1536 40,34 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
638,1536 44,34 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
639,1536 48,34 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
640,1536 16,35 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
641,1536 20,35 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
642,1536 24,35 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
643,1536 28,35 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
644,1536 32,35 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
645,1536 36,35 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
646,1536 40,35 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
647,1536 44,35 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
648,1536 48,35 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
649,1536 16,36 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
650,1536 20,36 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
651,1536 24,36 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
652,1536 28,36 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
653,1536 32,36 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
654,1536 36,36 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
655,1536 40,36 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
656,1536 44,36 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
657,1536 48,36 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
658,1536 16,37 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
659,1536 20,37 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
660,1536 24,37 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
661,1536 28,37 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
662,1536 32,37 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
663,1536 36,37 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
664,1536 40,37 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
665,1536 44,37 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
666,1536 48,37 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
667,1536 16,38 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
668,1536 20,38 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
669,1536 24,38 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
670,1536 28,38 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
671,1536 32,38 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
672,1536 36,38 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
673,1536 40,38 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
674,1536 44,38 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
675,1536 48,38 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
676,1536 16,39 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
677,1536 20,39 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
678,1536 24,39 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
679,1536 28,39 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
680,1536 32,39 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
681,1536 36,39 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
682,1536 40,39 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
683,1536 44,39 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
684,1536 48,39 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
685,1536 16,40 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
686,1536 20,40 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
687,1536 24,40 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
688,1536 28,40 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
689,1536 32,40 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
690,1536 36,40 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
691,1536 40,40 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
692,1536 44,40 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
693,1536 48,40 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
694,1536 16,41 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
695,1536 20,41 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
696,1536 24,41 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
697,1536 28,41 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
698,1536 32,41 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
699,1536 36,41 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
700,1536 40,41 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
701,1536 44,41 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
702,1536 48,41 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
703,1536 16,42 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
704,1536 20,42 44,0,16,0.0,246107413483080.9,48139700000000.0,fail
705,1536 24,42 40,0,16,0.0,246231232092906.72,57767400000000.0,fail
706,1536 28,42 36,0,16,0.0,246382565949360.47,67395100000000.0,fail
707,1536 32,42 32,0,16,0.0,246571733269927.62,77022800000000.0,fail
708,1536 36,42 28,0,16,0.0,246814948396371.12,86650500000000.0,fail
709,1536 40,42 24,0,16,0.0,247139235231629.16,96278200000000.0,fail
710,1536 44,42 20,0,16,0.0,247593236800990.34,105906000000000.0,fail
711,1536 48,42 16,0,16,0.0,248274239155032.25,115534000000000.0,fail
712,1536 16,43 48,0,16,0.0,246004231308226.1,38512000000000.0,fail
